Week,Business,Message,Email_Type,Delivered,Opened,Clicked,Unsubscribed
38,Homeware,STAR_WARS_R_15_38_4_039,Trade,14790,5599,506,5
38,Homeware,TAB_ACCESSORIES_15_38_6_417,Trade,36648,20028,5052,11
38,Homeware,TECH_GIFTS_15_38_3_013,Trade,499347,156730,29096,282
38,Homeware,Tv_Accessories_R_15_38_6_013,Trade,7553,4023,770,2
38,Grocery,AMND_NEXT_D_NATC_15_38_2_413,Trade,6836,3334,547,6
38,Grocery,AMND_NEXT_D_OATC_15_38_2_413,Trade,5494,2601,430,4
38,Grocery,BABY_15_38_5_672,Trade,3301,1787,169,4
38,Grocery,BS_15_38_02_901,Trade,3480,1047,47,1
38,Grocery,BS_15_38_04_901,Trade,1240,464,45,0
38,Grocery,BS_15_38_05_901,Trade,2587,956,85,2
38,Grocery,CHRISTMAS_LIST_15_38_4_354,Trade,464162,177212,4822,336
38,Grocery,DS_CC_BOOST_15_38_5_619,Inform,1017,632,157,5
38,Grocery,LAP_OLD_ATC_RM_15_38_4_602,Trade,582423,132850,9038,628
38,Grocery,NATC_SO_15_38_3_WEC_633,Trade,1706,714,45,1
38,Grocery,OATC_SO_15_38_3_WEC_633,Trade,1224,505,28,0
38,Grocery,PET_EMAIL_15_38_4_680,Trade,20256,10510,1326,12
38,Grocery,RNS_GENERIC_15_38_1_603,Trade,401842,88995,5107,454
38,Grocery,RNS_SEASONAL_15_38_1_603,Trade,402155,94503,5248,470
38,Grocery,SO_15_38_1_WEC_633,Trade,4530,1812,125,2
38,Grocery,SO_15_38_2_WEC_633,Trade,1197,508,45,0
38,Grocery,SO_15_38_4_WEC_633,Trade,2344,904,86,0
38,Grocery,SO_15_38_5_WEC_633,Trade,326,112,4,0
38,Grocery,C_GRY_DS_AT_CFC_15_38_5,Inform,15047,7591,222,3
38,Grocery,C_GRY_DS_AT_DOTCOM_15_38_5,Inform,113496,60770,2100,67
38,Grocery,C_GRY_DS_BEN_TRIAL_15_38_2,Inform,1639,777,158,1
38,Grocery,C_GRY_DS_BEN_TRIAL_15_38_3,Inform,309,139,33,1
38,Grocery,C_GRY_DS_BEN_TRIAL_15_38_5,Inform,674,323,57,0
38,Grocery,C_GRY_DS_BENEFITS_15_38_5,Inform,473,282,29,0
38,Grocery,C_GRY_DS_NO_PRIORITY_15_38_5,Inform,17886,6721,926,31
38,Grocery,OCT_MAG_REM_15_38_02_082,Inform,116312,57721,14506,77
38,Grocery,SHOP_2X_R_NOSHOP_15_38_1_240,Trade,16598,3020,402,9
38,Grocery,SHOP_2X_RSHPONCE_15_38_1_240,Trade,267,67,24,2
38,Grocery,TRD_MOPUP_15_38_02_083,Trade,97760,40194,18351,116
38,Grocery,TRD_MOPUPRESEN_15_38_03_083,Trade,42223,21237,10054,30
38,Grocery,WOW_RED_15_38_05_147,Trade,47015,18655,5639,116
38,Grocery,WOW_WHITE_15_38_05_147,Trade,45869,17765,5104,121
38,Clothing,CLO_15_38_07_WKND,Trade,838995,408104,33288,0
38,Clothing,CLO_15_38_05_ABASKET,Trade,2418,2974,338,0
38,Clothing,CLO_15_38_04_TREND,Trade,818042,356202,40605,0
38,Clothing,CLO_15_38_04_ABASKET,Trade,3139,2496,413,0
38,Clothing,CLO_15_38_03_ABASKET,Trade,6464,5462,788,0
38,Clothing,CLO_15_38_02_SECRET_DIS_15,Trade,247605,128560,14094,0
38,Clothing,CLO_15_38_02_SECRET_DIS_20,Trade,52648,34982,4405,0
38,Clothing,CLO_15_38_02_SECRET_DIS_30,Trade,13,104,3,0
38,Clothing,CLO_15_38_02_SECRET_DIS_10,Trade,510849,351579,55797,0
38,Clothing,CLO_15_38_02_ABASKET,Trade,1931,1714,297,0
38,Clothing,CLO_15_38_01_ABASKET,Trade,4988,3805,720,0
39,Clothing,ACQ_BROWSED_15_39_07_427,Trade,26860,7619,2310,26
39,Clothing,ACQ_INSTORE_15_39_07_392,Trade,457236,84402,13806,609
39,Clothing,ACQ_OPN_CLK_15_39_07_385,Trade,661242,231584,74088,595
39,Homeware,ABASKET_15_39_1_902,Trade,23249,11614,2831,4
39,Homeware,ABASKET_15_39_2_902,Trade,5250,2899,991,2
39,Homeware,ABASKET_15_39_3_902,Trade,8685,4602,1321,2
39,Homeware,ABASKET_15_39_4_902,Trade,12991,6330,1811,1
39,Homeware,BLACK_FRIDAY_15_39_5_435,Trade,1832634,1089654,243333,2039
39,Homeware,BLACK_FRIDAY_15_39_6_436,Trade,997431,30362,43456,538
39,Homeware,BlackFriday_ACT_15_39_1_011,Trade,1061612,447590,195579,529
39,Homeware,BlackFriday_ACT_15_39_2_011,Trade,57327,15077,6197,36
39,Homeware,BlackFriday_ACT_15_39_3_011,Trade,67521,18048,7316,31
39,Homeware,BlackFriday_BRW_15_39_1_431,Trade,18249,9653,6044,6
39,Homeware,BlackFriday_BRW_15_39_2_431,Trade,1005,508,321,0
39,Homeware,BlackFriday_BRW_15_39_3_431,Trade,3753,2094,1350,1
39,Homeware,BlackFriday_ENG_15_39_1_432,Trade,3725311,1331071,412208,4617
39,Homeware,BlackFriday_ENG_15_39_2_432,Trade,240989,94840,28562,191
39,Homeware,BlackFriday_ENG_15_39_3_432,Trade,70170,19856,6450,68
39,Homeware,BlackFriday_LAP_15_39_1_433,Trade,451740,161301,60398,276
39,Homeware,BlackFriday_LAP_15_39_2_433,Trade,30409,7706,2689,19
39,Homeware,BlackFriday_LAP_15_39_3_433,Trade,9462,1484,731,5
39,Homeware,BNB_BED_MAT_15_39_1_395,Trade,301,120,19,0
39,Homeware,BNB_BED_MAT_15_39_2_395,Trade,65,29,5,0
39,Homeware,BNB_BED_MAT_15_39_3_395,Trade,132,52,9,0
39,Homeware,BNB_BED_MAT_15_39_4_395,Trade,157,64,11,0
39,Homeware,BNB_LAP_BSTSEL_15_39_1_379,Trade,1317,661,257,0
39,Homeware,BNB_LAP_BSTSEL_15_39_2_379,Trade,362,199,106,0
39,Homeware,BNB_LAP_BSTSEL_15_39_4_379,Trade,895,506,196,0
39,Homeware,BNB_LAP_NEWATC_15_39_3_379,Trade,258,138,53,0
39,Homeware,BNB_LAP_OLDATC_15_39_3_379,Trade,281,153,58,0
39,Homeware,BNB_NTAB_BSTSEL_15_39_3_378,Trade,462,230,72,0
39,Homeware,BNB_OTAB_BSTSEL_15_39_3_378,Trade,439,227,52,0
39,Homeware,BNB_SOFA_15_39_1_394,Trade,122,57,13,0
39,Homeware,BNB_SOFA_15_39_2_394,Trade,31,21,1,0
39,Homeware,BNB_SOFA_15_39_3_394,Trade,54,26,6,0
39,Homeware,BNB_SOFA_15_39_4_394,Trade,45,17,2,0
39,Homeware,BNB_TAB_BSTSEL_15_39_1_378,Trade,1985,973,287,0
39,Homeware,BNB_TAB_BSTSEL_15_39_2_378,Trade,505,276,98,0
39,Homeware,BNB_TAB_BSTSEL_15_39_4_378,Trade,1114,583,198,0
39,Homeware,LAPACCESSORIES_R_15_39_2_416,Trade,1019,544,85,2
39,Homeware,TAB_ACCESSORIES_15_39_2_417,Trade,6398,3163,890,0
39,Homeware,TOYS_15_39_2_016,Trade,74152,36765,23394,20
39,Homeware,Tv_Accessories_R_15_39_2_013,Trade,379,188,48,0
39,Grocery,AMND_NEXT_D_15_39_05_413,Trade,9087,3124,316,1
39,Grocery,AMND_NEXT_D_15_39_06_413,Trade,4504,1881,181,3
39,Grocery,BS_15_39_01_901,Trade,1142,383,18,0
39,Grocery,BS_15_39_02_901,Trade,914,332,23,0
39,Grocery,BS_15_39_04_901,Trade,2310,855,75,1
39,Grocery,BS_15_39_05_901,Trade,3675,1003,67,1
39,Grocery,DS_CC_BOOST_15_39_5_619,Inform,3673,1869,455,8
39,Grocery,FROZEN_15_39_1_682,Trade,131702,47611,3478,52
39,Grocery,NATC_SO_15_39_3_WEC_633,Trade,1963,832,59,0
39,Grocery,PARTY_FOOD_INST_15_39_3_631,Trade,479688,141177,10455,307
39,Grocery,PARTY_FOOD_ONL_15_39_3_631,Trade,451005,126590,10680,221
39,Grocery,SO_15_39_2_WEC_633,Trade,464,177,20,0
39,Grocery,SO_15_39_4_WEC_633,Trade,2917,1191,104,0
39,Grocery,SO_15_39_5_WEC_633,Trade,3876,1458,181,1
39,Grocery,SO_OLD_ATC_15_39_3_WEC_633,Trade,17,8,0,0
39,Grocery,ST_ANDREWS_DAY_15_39_04_634,Trade,27606,7578,528,16
39,Grocery,WINE_15_39_04_649,Trade,266457,104659,28839,119
39,Grocery,C_GRY_DS_BEN_TRIAL_15_39_2,Inform,1748,844,143,2
39,Grocery,C_GRY_DS_BEN_TRIAL_15_39_3,Inform,329,149,24,0
39,Grocery,C_GRY_DS_BEN_TRIAL_15_39_5,Inform,750,378,56,0
39,Grocery,C_GRY_DS_BENEFITS_15_39_5,Inform,473,274,33,1
39,Grocery,C_GRY_DS_MDWK_CFC_15_39_1,Inform,4555,2082,84,1
39,Grocery,C_GRY_DS_MDWK_DOTCOM_15_39_1,Inform,40885,19330,915,22
39,Grocery,NOV_MAG_REM_15_39_01_082,Inform,27297,14187,5365,19
39,Grocery,TRD_MOPUP_15_39_02_083,Trade,116136,39711,10280,227
39,Grocery,WOW_RED_15_39_03_147,Trade,71096,31465,9565,91
39,Grocery,WOW_WHITE_15_39_03_147,Trade,70813,30911,9549,107
39,Clothing,CLO_15_39_07_WKND,Trade,1004381,280303,55449,0
39,Clothing,CLO_15_39_6_COLD_BLACK_FRIDAY,Trade,228660,98983,11971,0
39,Clothing,CLO_15_39_5_SHOP_BLACK_FRIDAY,Trade,56640,25404,8157,0
39,Clothing,CLO_15_39_5_LAP_BLACK_FRIDAY,Trade,441535,126687,31332,0
39,Clothing,CLO_15_39_5_NEW_BLACK_FRIDAY,Trade,357353,82488,19243,0
39,Clothing,CLO_15_39_4_BLACK_FRIDAY,Trade,168362,90978,30447,0
39,Clothing,CLO_15_39_03_ABASKET,Trade,2516,2102,429,0
39,Clothing,CLO_15_38_03_WELCOME,Inform,3632,2940,462,0
39,Clothing,CLO_15_39_02_KIDS,Trade,268877,98336,9777,0
39,Clothing,CLO_15_39_02_MEN,Trade,58472,26246,2640,0
39,Clothing,CLO_15_39_02_WOMEN,Trade,281647,131173,18421,0
39,Clothing,CLO_15_39_02_GENERIC,Trade,234243,88977,8080,0
39,Clothing,CLO_15_39_02_ABASKET,Trade,2265,1658,306,0
39,Clothing,CLO_15_39_01_ABASKET,Trade,5350,4544,763,0
40,Clothing,ACQ_INSTORE_15_40_07_392,Trade,155566,30912,3716,143
40,Clothing,ACQ_OPN_CLK_15_40_07_385,Trade,649407,229843,60978,621
40,Homeware,ABASKET_15_40_5_902,Trade,7313,3559,954,5
40,Homeware,BNB_BED_MAT_15_40_5_395,Trade,275,151,37,0
40,Homeware,BNB_LAP_BSTSEL_15_40_5_379,Trade,661,332,120,0
40,Homeware,BNB_SOFA_15_40_5_394,Trade,151,81,30,0
40,Homeware,BNB_TAB_BSTSEL_15_40_5_378,Trade,824,342,138,1
40,Homeware,ENTS_NATC_15_40_3_043,Trade,32872,11666,1441,6
40,Homeware,ENTS_OATC_15_40_3_043,Trade,32895,11893,1483,7
40,Homeware,HOME_15_40_2_015,Trade,655035,214547,44062,299
40,Homeware,LAPACCESSORIES_15_40_6_416,Trade,6939,3447,446,0
40,Homeware,LATEST_OFFERS_15_40_6_437,Trade,1073369,360144,88708,438
40,Homeware,TAB_ACCESSORIES_15_40_6_417,Trade,34245,16456,3777,7
40,Homeware,TOYS_15_40_5_016,Trade,308452,99281,38821,108
40,Homeware,Tv_Accessories_15_40_6_013,Trade,3285,1584,307,2
40,Homeware,XMAS_NWL_NATC_15_40_3_420,Inform,197390,104725,31543,264
40,Homeware,XMAS_NWL_OATC_15_40_3_420,Inform,192228,103048,32992,230
40,Grocery,AMND_NEXT_D_15_40_05_413,Trade,3579,1432,277,1
40,Grocery,AMND_NEXT_D_15_40_06_413,Trade,3634,1452,213,2
40,Grocery,BS_15_40_01_901,Trade,9708,3078,185,1
40,Grocery,BS_15_40_02_901,Trade,4081,1227,62,2
40,Grocery,BS_15_40_04_901,Trade,1474,493,55,0
40,Grocery,CENTERPIECE_15_40_06_687,Trade,3,2,3,0
40,Grocery,DS_CC_BOOST_15_40_5_619,Inform,2072,1179,252,8
40,Grocery,DS_Wine_DEL_15_40_4_619,Inform,19355,13643,2451,10
40,Grocery,DS_Wine_SUP_15_40_4_619,Inform,73,30,3,1
40,Grocery,GHS_XMAS_SLOTS_15_40_5_673,Trade,318742,99318,17757,188
40,Grocery,PARTY_FOOD_ONL_R_15_40_2_631,Trade,189086,23353,2208,99
40,Grocery,RNS_GENERIC_RM_15_40_1_603,Trade,343825,75150,4058,490
40,Grocery,RNS_SEASONAL_RM_15_40_1_603,Trade,344987,75716,4174,465
40,Grocery,SO_15_40_1_WEC_633,Trade,1422,567,90,0
40,Grocery,SO_15_40_2_WEC_633,Trade,1841,763,123,0
40,Grocery,SO_15_40_3_WEC_633,Trade,3770,1680,198,0
40,Grocery,SO_15_40_4_WEC_633,Trade,232,94,13,0
40,Grocery,SO_15_40_5_WEC_633,Trade,743,311,28,0
40,Grocery,TURKEY_MKTN_15_40_05_623,Trade,20984,7874,1502,0
40,Grocery,WINE_15_40_03_649,Trade,20527,11010,888,21
40,Grocery,C_GRY_DS_BEN_TRIAL_15_40_2,Inform,2108,1024,179,10
40,Grocery,C_GRY_DS_BEN_TRIAL_15_40_3,Inform,529,258,53,1
40,Grocery,C_GRY_DS_BEN_TRIAL_15_40_5,Inform,841,384,73,3
40,Grocery,C_GRY_DS_BENEFITS_15_40_5,Inform,422,217,30,0
40,Grocery,GHS_LOYALS_15_40_04_686,Trade,43569,12291,1663,22
40,Grocery,GHS_LOYALS_RSND_15_40_05_686,Trade,24555,5948,347,8
40,Grocery,TRD_New_ATC_15_40_03_083,Trade,105189,46674,13143,82
40,Grocery,TRD_OLD_ATC_15_40_03_083,Trade,108371,48829,14820,121
40,Grocery,WOW_RED_15_40_05_147,Trade,57694,25335,7208,85
40,Grocery,WOW_WHITE_15_40_05_147,Trade,56222,22869,6285,75
40,Clothing,CLO_15_40_07_SUNDAY_SPENDSTRETCH,Trade,1140221,324503,20311,0
40,Clothing,CLO_15_40_05_SPENDSTRETCH_POSTCARD,Trade,1137151,409845,28495,0
40,Clothing,CLO_15_40_05_CRM,Trade,205436,9480,1288,0
40,Clothing,CLO_15_40_05_ABASKET,Trade,3903,3120,596,0
40,Clothing,CLO_15_40_04_WELCOME,Inform,7501,6554,997,0
40,Clothing,CLO_15_40_04_TREND,Trade,457423,203097,25241,0
40,Clothing,CLO_15_40_03_ABASKET,Trade,2954,2811,518,0
40,Clothing,CLO_15_40_02_TRADE_MWKO,Trade,858344,348691,47682,0
40,Clothing,CLO_15_40_02_ABASKET,Trade,3072,2476,502,0
40,Clothing,CLO_15_40_01_ABASKET,Trade,14701,9716,2083,0
41,Clothing,ACQ_BROWSED_15_41_07_427,Trade,59160,17516,4240,40
41,Clothing,ACQ_OPN_CLK_15_41_07_385,Trade,969123,452568,62287,1387
41,Homeware,ABASKET_15_41_1_902,Trade,22297,11427,2975,4
41,Homeware,ABASKET_15_41_2_902,Trade,7274,3607,1004,1
41,Homeware,ABASKET_15_41_3_902,Trade,6242,3122,892,3
41,Homeware,ABASKET_15_41_4_902,Trade,10413,4983,1306,5
41,Homeware,ABASKET_15_41_5_902,Trade,5955,3030,798,1
41,Homeware,BNB_BED_MAT_15_41_1_395,Trade,318,129,38,0
41,Homeware,BNB_BED_MAT_15_41_2_395,Trade,112,43,7,0
41,Homeware,BNB_BED_MAT_15_41_3_395,Trade,95,32,3,0
41,Homeware,BNB_BED_MAT_15_41_4_395,Trade,82,27,2,0
41,Homeware,BNB_BED_MAT_15_41_5_395,Trade,87,24,5,0
41,Homeware,BNB_LAP_BSTSEL_15_41_1_379,Trade,1202,577,257,0
41,Homeware,BNB_LAP_BSTSEL_15_41_2_379,Trade,541,316,155,1
41,Homeware,BNB_LAP_BSTSEL_15_41_3_379,Trade,422,182,85,0
41,Homeware,BNB_LAP_BSTSEL_15_41_4_379,Trade,369,189,64,0
41,Homeware,BNB_LAP_BSTSEL_15_41_5_379,Trade,400,198,82,0
41,Homeware,BNB_SOFA_15_41_1_394,Trade,130,62,26,0
41,Homeware,BNB_SOFA_15_41_2_394,Trade,34,15,6,0
41,Homeware,BNB_SOFA_15_41_3_394,Trade,38,20,4,0
41,Homeware,BNB_SOFA_15_41_4_394,Trade,25,12,6,0
41,Homeware,BNB_SOFA_15_41_5_394,Trade,40,17,3,0
41,Homeware,BNB_TAB_BSTSEL_15_41_1_378,Trade,1640,699,197,0
41,Homeware,BNB_TAB_BSTSEL_15_41_2_378,Trade,740,370,165,0
41,Homeware,BNB_TAB_BSTSEL_15_41_3_378,Trade,353,157,49,0
41,Homeware,BNB_TAB_BSTSEL_15_41_4_378,Trade,436,218,73,0
41,Homeware,BNB_TAB_BSTSEL_15_41_5_378,Trade,556,267,87,0
41,Homeware,GIFTS_15_41_6_429,Trade,1465625,392328,55033,660
41,Homeware,LAPACCESSORIES_15_41_6_416,Trade,5337,2422,238,1
41,Homeware,STAR_WARS_15_41_5_438,Trade,190145,97628,4993,101
41,Homeware,TAB_ACCESSORIES_15_41_6_417,Trade,8611,4329,1190,3
41,Homeware,TOYS_15_41_2_016,Trade,94680,25259,10754,40
41,Homeware,Tv_Accessories_15_41_6_013,Trade,13895,6399,1130,4
41,Homeware,XMAS_GIFTING_NWL_15_41_2_429,Inform,704623,158966,31580,522
41,Homeware,XMAS_NWL_15_41_4_420,Inform,577240,346848,27444,681
41,Homeware,XMAS_NWL_B_15_41_4_420,Inform,572431,340439,29556,754
41,Grocery,AMND_NEXT_D30_15_41_05_413,Trade,2097,813,114,0
41,Grocery,AMND_NEXT_D30_15_41_06_413,Trade,784,337,41,0
41,Grocery,AMND_NEXT_D70_15_41_05_413,Trade,4867,1888,276,2
41,Grocery,AMND_NEXT_D70_15_41_06_413,Trade,1744,684,88,1
41,Grocery,BS_15_41_01_901,Trade,1883,504,19,1
41,Grocery,BS_15_41_02_901,Trade,505,139,6,0
41,Grocery,BS_15_41_04_901,Trade,3580,849,74,1
41,Grocery,BWS_HPMEAT_15_41_3_689,Trade,350965,129144,32496,161
41,Grocery,CENTERPIECE_R_15_41_02_687,Trade,20742,8362,1250,7
41,Grocery,COFFEE_MACHINE_15_41_01_688,Trade,751,392,103,0
41,Grocery,DS_BEN_DIRECT_15_41_2_619,Inform,135380,85070,26954,64
41,Grocery,DS_CC_BOOST_15_41_5_619,Inform,3188,1901,421,5
41,Grocery,LAP_10OFF70_15_41_2_602,Trade,97915,20869,1232,85
41,Grocery,LAP_10OFF80_15_41_2_602,Trade,98574,20777,1095,100
41,Grocery,LAP_6OFF70_15_41_2_602,Trade,98673,18755,710,93
41,Grocery,LAP_6OFF80_15_41_2_602,Trade,99042,18863,714,90
41,Grocery,LAP_NO_ECOU_15_41_2_655,Trade,98782,16838,810,104
41,Grocery,SO_15_41_1_WEC_633,Trade,874,357,50,1
41,Grocery,SO_15_41_2_WEC_633,Trade,255,111,10,0
41,Grocery,SO_15_41_3_WEC_633,Trade,689,326,53,0
41,Grocery,SO_15_41_4_WEC_633,Trade,1922,570,71,1
41,Grocery,SO_15_41_5_WEC_633,Trade,3121,1315,146,0
41,Grocery,WINE_15_41_05_649,Trade,194553,65006,12907,96
41,Grocery,XMAS_GIFT_EMAIL_15_41_1_412,Trade,372191,97999,13887,187
41,Grocery,XMAS_PET_EMAIL_15_41_1_680,Trade,70138,29507,3771,26
41,Grocery,C_GRY_DS_ANNIV_15_41_06,Inform,16173,10543,4658,13
41,Grocery,C_GRY_DS_BEN_TRIAL_15_41_2,Inform,1442,675,144,9
41,Grocery,C_GRY_DS_BEN_TRIAL_15_41_3,Inform,244,113,9,0
41,Grocery,C_GRY_DS_BEN_TRIAL_15_41_5,Inform,442,189,34,1
41,Grocery,C_GRY_DS_BENEFITS_15_41_5,Inform,366,197,14,0
41,Grocery,NOV_MAG_REM_15_41_05_082,Inform,72240,34262,13978,23
41,Grocery,TRD_SPARK_15_41_01_083,Trade,228848,85156,21063,248
41,Clothing,CLO_15_41_07_WKND,Trade,882843,340384,45502,0
41,Clothing,CLO_15_41_05_ESS,Trade,88581,25972,3053,0
41,Clothing,CLO_15_41_05_RNS,Trade,63205,11512,1277,0
41,Clothing,CLO_15_41_05_ABASKET,Trade,2223,1760,338,0
41,Clothing,CLO_15_41_04_ABASKET,Trade,1868,1298,262,0
41,Clothing,CLO_15_41_04_TREND,Trade,465227,205735,24382,0
41,Clothing,CLO_15_41_04_WELCOME,Inform,2063,1619,222,0
41,Clothing,CLO_15_41_03_ABASKET,Trade,2397,1867,330,0
41,Clothing,CLO_15_41_02_ABASKET,Trade,2444,1805,355,0
41,Clothing,CLO_15_41_02_KIDS,Trade,278355,90898,8927,0
41,Clothing,CLO_15_41_02_MEN,Trade,60742,27305,2747,0
41,Clothing,CLO_15_41_02_WOMEN,Trade,290032,129994,17197,0
41,Clothing,CLO_15_41_02_OTHERS,Trade,252206,94395,9303,0
41,Clothing,CLO_15_41_01_SUNDAY_SPENDSTRETCH_RESEND,Trade,1085196,284056,14487,0
41,Clothing,CLO_15_41_01_ABASKET,Trade,5814,4124,831,0
42,Clothing,ACQ_BROWSED_15_42_07_427,Trade,26803,8543,3377,68
42,Clothing,ACQ_OPN_CLK_15_42_07_385,Trade,1485056,551966,120277,7166
42,Homeware,ABASKET_15_42_1_902,Trade,20178,9991,2486,5
42,Homeware,ABASKET_15_42_2_902,Trade,5719,2893,798,1
42,Homeware,ABASKET_15_42_3_902,Trade,7029,3394,872,2
42,Homeware,ABASKET_15_42_4_902,Trade,8707,4185,1058,2
42,Homeware,ABASKET_15_42_5_902,Trade,5675,2678,622,3
42,Homeware,BNB_BED_MAT_15_42_1_395,Trade,231,91,16,0
42,Homeware,BNB_BED_MAT_15_42_2_395,Trade,71,32,0,0
42,Homeware,BNB_GENERIC_15_42_3_439,Trade,1673,564,28,1
42,Homeware,BNB_GENERIC_15_42_4_439,Trade,1099,409,15,0
42,Homeware,BNB_GENERIC_15_42_5_439,Trade,1443,525,23,0
42,Homeware,BNB_LAP_BSTSEL_15_42_1_379,Trade,978,409,143,0
42,Homeware,BNB_LAP_BSTSEL_15_42_2_379,Trade,353,174,82,1
42,Homeware,BNB_SOFA_15_42_1_394,Trade,62,25,9,0
42,Homeware,BNB_SOFA_15_42_2_394,Trade,26,12,3,0
42,Homeware,BNB_TAB_BSTSEL_15_42_1_378,Trade,1205,491,196,1
42,Homeware,BNB_TAB_BSTSEL_15_42_2_378,Trade,565,273,106,0
42,Homeware,ENTS_DISNEY_15_42_6_043,Trade,5191,2304,655,1
42,Homeware,ENTS_PS4_15_42_1_039,Trade,41627,14407,1820,7
42,Homeware,ENTS_XBOX_15_42_1_039,Trade,28650,9518,1535,8
42,Homeware,LAPACCESSORIES_15_42_6_416,Trade,5264,2405,243,0
42,Homeware,LATEST_OFFERS_15_42_2_437,Trade,261404,111482,44723,128
42,Homeware,LATEST_OFFERS_R_15_42_4_437,Trade,43770,14258,4586,7
42,Homeware,TAB_ACCESSORIES_15_42_6_417,Trade,10358,5242,1429,4
42,Homeware,Tv_Accessories_15_42_6_013,Trade,5578,2348,417,5
42,Homeware,XMAS_GIFTING_NWL_15_42_5_420,Inform,163963,50468,11720,69
42,Homeware,XMAS_NWL_15_42_3_420,Inform,521325,202040,34700,301
42,Grocery,AMND_NEXT_15_42_06_413,Trade,704,330,101,1
42,Grocery,AMND_NEXT_15_42_07_413,Trade,1153,501,141,0
42,Grocery,BS_15_42_02_901,Trade,1646,494,27,4
42,Grocery,CHRISTMAS_LIST_15_42_1_354,Trade,1168669,382265,11710,664
42,Grocery,DS_CC_BOOST_15_42_5_619,Inform,2586,1449,267,4
42,Grocery,DS_PET_CAT_15_42_2_619,Inform,20106,9712,6282,10
42,Grocery,DS_PET_CATDOG_15_42_2_619,Inform,7238,4230,4121,3
42,Grocery,DS_PET_DOG_15_42_2_619,Inform,20621,9997,6793,8
42,Grocery,DS_Wine_DEL_R_15_42_2_619,Inform,1368,677,62,0
42,Grocery,DS_Wine_SUP_R_15_42_2_619,Inform,50471,32309,3397,32
42,Grocery,FINEST_RECOM_15_42_5_903,Trade,189218,63504,7197,91
42,Grocery,INFQ_6OFF_15_42_03_645,Trade,264578,116897,9821,193
42,Grocery,LAP_10OFF70_RM_15_42_2_602,Trade,81059,15379,727,95
42,Grocery,LAP_10OFF80_RM_15_42_2_602,Trade,81552,15279,680,94
42,Grocery,LAP_6OFF70_RM_15_42_2_602,Trade,81878,13816,563,92
42,Grocery,LAP_6OFF80_RM_15_42_2_602,Trade,82033,13827,532,87
42,Grocery,LAP_NO_ECOU_RM_15_42_2_655,Trade,82141,12991,632,103
42,Grocery,PERFECT_XMAS_15_42_5_673,Trade,33386,10336,2165,56
42,Grocery,SO_15_42_1_WEC_633,Trade,278,104,22,0
42,Grocery,SO_15_42_2_WEC_633,Trade,891,400,74,0
42,Grocery,SO_15_42_3_WEC_633,Trade,4514,1995,227,0
42,Grocery,SO_15_42_4_WEC_633,Trade,2406,1119,156,2
42,Grocery,SO_15_42_5_WEC_633,Trade,15198,6361,696,1
42,Grocery,TOP_10_15_42_4_673,Trade,246500,82578,4584,175
42,Grocery,XMAS_BWS_15_42_3_673,Trade,14347,8627,1004,13
42,Grocery,XMAS_ESSENTIALS_15_42_1_673,Trade,252393,63337,10447,190
42,Grocery,C_GRY_DS_BEN_TRIAL_15_42_2,Inform,1174,532,70,2
42,Grocery,C_GRY_DS_BEN_TRIAL_15_42_3,Inform,200,83,9,1
42,Grocery,C_GRY_DS_BEN_TRIAL_15_42_5,Inform,380,159,36,1
42,Grocery,C_GRY_DS_BENEFITS_15_42_5,Inform,236,115,20,0
42,Grocery,TRD_LAST_XMAS_15_42_7_083,Trade,153166,61924,17237,216
42,Grocery,TRD_XMAS_15_42_01_083,Trade,134573,49633,10987,192
42,Grocery,WOW_RED_15_42_05_147,Trade,65850,23049,5150,117
42,Grocery,WOW_WHITE_15_42_05_147,Trade,63225,22348,5008,120
42,Clothing,CLO_15_42_07_WKND,Trade,855132,280594,30953,0
42,Clothing,CLO_15_42_05_CRM,Trade,88866,26173,4910,0
42,Clothing,CLO_15_42_05_ABASKET,Trade,5511,4569,1167,0
42,Clothing,CLO_15_42_04_WELCOME,Inform,2243,1835,229,0
42,Clothing,CLO_15_42_04_OTHERS,Trade,258758,104140,17696,0
42,Clothing,CLO_15_42_04_KIDS,Trade,279856,113034,24476,0
42,Clothing,CLO_15_42_04_MEN,Trade,61206,31431,6389,0
42,Clothing,CLO_15_42_04_WOMEN,Trade,290711,159318,35029,0
42,Clothing,CLO_15_42_04_ABASKET,Trade,3975,3277,790,0
42,Clothing,CLO_15_42_03_ABASKET,Trade,7813,6833,1619,0
42,Clothing,CLO_15_42_02_TRADE_POSTCARD,Trade,1252588,433635,101495,0
42,Clothing,CLO_15_42_02_ABASKET,Trade,2839,2090,450,0
42,Clothing,CLO_15_42_01_WKND_RESEND,Trade,669326,146769,20818,0
42,Clothing,CLO_15_42_01_ABASKET,Trade,6453,4891,894,0
43,Clothing,ACQ_INSTORE_15_43_07_392,Trade,467187,123998,17295,2500
43,Clothing,ACQ_OPN_CLK_15_43_07_385,Trade,1399753,411918,87113,7626
43,Homeware,BOXING_DLS_D1_15_43_4_437,Trade,335445,135740,80796,140
43,Homeware,BOXING_DLS_D2_15_43_4_437,Trade,925435,304122,102013,461
43,Homeware,LATEST_OFFERS_15_43_3_437,Trade,254583,13086,9082,132
43,Homeware,STAR_WARS_15_43_1_043,Trade,92010,35976,7165,31
